image_path,image_name,prompt,blip_caption,clip_similarity_prompt,clip_similarity_caption,similarity_diff
/content/images/part-000001/36dca91e-3938-487e-94d8-16a67e7950d7.png,36dca91e-3938-487e-94d8-16a67e7950d7.png,"only with red, a red lizardman in symbiosis with technology, red wires, in a red laboratory, dorohedoro vibes, in the style of beksinski, parts by edward hopper, parts by michael sowa, parts by yue minjun, intricate composition, red by caravaggio, highly quality, highly detailed, masterpiece, red light, artstation, 4 k",a red flower on a beige background,21.703125,22.75,-1.046875
/content/images/part-000001/9b100495-7091-464a-876e-3a4303a8d749.png,9b100495-7091-464a-876e-3a4303a8d749.png,by concept artists at weta ,a man with a beard and a mustache,25.359375,23.125,2.234375
/content/images/part-000001/4d1d308b-ad40-4dfe-9910-17e18d9a898e.png,4d1d308b-ad40-4dfe-9910-17e18d9a898e.png,"a hyperdetailed character design opulent, elderly grandmaster, fumo yoshitoshi, chinese mythology, ren jing jeong, peter mohrbacher, biomehieronymus spang, arunanondchai, murals, ocohopebright, pg 1 4 8, veileducationary, esllection, warrior, dreamcore, hyper detailed digital art, chinese style, vic",a painting of a man with many different types of objects,30.078125,27.703125,2.375
/content/images/part-000001/28a6709a-88dc-4f90-99d3-5416b4e4a51d.png,28a6709a-88dc-4f90-99d3-5416b4e4a51d.png,"painted closeup portrait of intense woman, fierce, fantasy, intricate, elegant, extremely detailed by by chuck close, charcoal on canvas ",a drawing of a woman with long hair,28.015625,25.546875,2.46875
/content/images/part-000001/f8714403-6baa-4cec-8757-897a83a04ec6.png,f8714403-6baa-4cec-8757-897a83a04ec6.png,by concept artists at pixar ,a circular image of a circle with a green and yellow background,22.765625,24.53125,-1.765625
/content/images/part-000001/b739c7de-f966-4144-821b-8986dca086f8.png,b739c7de-f966-4144-821b-8986dca086f8.png,"mount epic undead cats screenshot world of warcraft mounts worldboss bioluminecant light concept sketch art and by feng zhu alena aenami artworks in 4 k beeple, by thomas kinkade heartstone overwatch blizzard 3 d rtx hdr ",a screenshot of a giant monster in a mountain,32.8125,31.078125,1.734375
/content/images/part-000001/ec3791ed-6c76-4ccc-9581-680fef4405bb.png,ec3791ed-6c76-4ccc-9581-680fef4405bb.png,"painted closeup portrait of intense woman, fierce, fantasy, intricate, elegant, extremely detailed by by chuck close, charcoal on canvas ",a drawing of a woman with long hair,30.21875,27.359375,2.859375
/content/images/part-000001/d7befe7e-ba2b-4a07-a67c-cb5a4187403f.png,d7befe7e-ba2b-4a07-a67c-cb5a4187403f.png,creepy man standing at the bedroom window of a burnt out 1 9 6 0 s house black and white scaray dramatic cinematic 3 5 mm ,a man standing in front of a house,32.5625,32.21875,0.34375
/content/images/part-000001/bb0b2d6b-8b74-4f0e-88be-fc8dc3d6ff9e.png,bb0b2d6b-8b74-4f0e-88be-fc8dc3d6ff9e.png,a beautiful oil painting of skyline by edward hopper ,a painting of a city with mountains in the background,28.078125,29.34375,-1.265625
/content/images/part-000001/0548bc0f-ea59-4481-8698-4edba9fd9b9c.png,0548bc0f-ea59-4481-8698-4edba9fd9b9c.png,"portrait hyperborean priestess with long neck and hands geometric headdress and mask, winter snow ice, low poly, concept art, abstract background, by boris vallejo, deak ferrand, and greg rutkowski and rhads ",a woman with a horned headdre and a crown on her head,36.46875,32.09375,4.375
/content/images/part-000001/b072b114-b2b0-4f74-8dfe-46839d76c23d.png,b072b114-b2b0-4f74-8dfe-46839d76c23d.png,"a hyperdetailed character design opulent, elderly grandmaster, fumo yoshitoshi, chinese mythology, ren jing jeong, peter mohrbacher, biomehieronymus spang, arunanondchai, murals, ocohopebright, pg 1 4 8, veileducationary, esllection, warrior, dreamcore, hyper detailed digital art, chinese style, vic",a painting of a woman surrounded by many objects,28.296875,33.65625,-5.359375
/content/images/part-000001/81609531-8f44-48a6-a1f7-3dd16a651e37.png,81609531-8f44-48a6-a1f7-3dd16a651e37.png,"a time machine creating a utopia. highly detailed, digital painting, loose brush strokes, realistic shaded lighting, artstation, concept art, smooth, sharp focus, illustration, realism, oil painting, unreal engine 5, 8 k, art by peter mohrbacher and sam spratt, grey rutkowski, iris van herpen, ",a futuristic city with a giant tower in the middle,28.65625,24.796875,3.859375
/content/images/part-000001/ae2373ab-3ad2-47c0-9224-aef5c8aeaa3c.png,ae2373ab-3ad2-47c0-9224-aef5c8aeaa3c.png,"unfinished building by federico babina, at dawn hyperrealism thermal imaging futuristic sunlight lake nightvision, archdaily, wallpaper, highly detailed, trending on artstation. ",a tall building,29.328125,31.75,-2.421875
/content/images/part-000001/2f62aef6-2e20-4c6e-8f33-92d4fbc46772.png,2f62aef6-2e20-4c6e-8f33-92d4fbc46772.png,screenshot of halo by weta ,halo wars halo wars halo wars halo wars halo wars halo wars halo wars halo wars halo wars halo wars halo,34.03125,29.375,4.65625
/content/images/part-000001/0fa064da-18ea-4d75-8c80-eaad3eb04615.png,0fa064da-18ea-4d75-8c80-eaad3eb04615.png,"painted closeup portrait of intense woman, fierce, fantasy, intricate, elegant, extremely detailed by by chuck close, charcoal on canvas ",a drawing of a woman with long hair,29.421875,29.421875,0.0
/content/images/part-000001/1364d874-4766-483d-8968-7c07111ec9fa.png,1364d874-4766-483d-8968-7c07111ec9fa.png,"a hyperdetailed character design opulent, elderly grandmaster, fumo yoshitoshi, chinese mythology, ren jing jeong, peter mohrbacher, biomehieronymus spang, arunanondchai, murals, ocohopebright, pg 1 4 8, veileducationary, esllection, warrior, dreamcore, hyper detailed digital art, chinese style, vic",a character from the japanese mythology series,35.40625,30.125,5.28125
/content/images/part-000001/4a8957d9-3eaf-4057-b131-590c5a29934b.png,4a8957d9-3eaf-4057-b131-590c5a29934b.png,a flash flood in the sahara desert ,a man riding a horse across a sandy area,32.875,28.03125,4.84375
/content/images/part-000001/b94c2a52-e3bf-4286-b873-6b8f78da2863.png,b94c2a52-e3bf-4286-b873-6b8f78da2863.png,"portrait hyperborean priestess with long neck and hands geometric headdress and mask, winter snow ice, low poly, concept art, abstract background, by boris vallejo, deak ferrand, and greg rutkowski and rhads ",a woman with a crown on her head,37.90625,27.296875,10.609375
/content/images/part-000001/0806b540-710c-4402-9c3c-08870b25b63a.png,0806b540-710c-4402-9c3c-08870b25b63a.png,screenshot by bungie and weta ,destiny 2 - screens - screens - screens - screens - screens - screens - screens - destiny 2 - screens - screens - screens - screens - screens - screens - screens - screens - screens - screens - - - - - - - - - -,26.328125,21.8125,4.515625
/content/images/part-000001/6704637f-ba03-4ec5-a269-bce057253965.png,6704637f-ba03-4ec5-a269-bce057253965.png,"painted closeup portrait of intense woman, fierce, fantasy, intricate, elegant, extremely detailed by by chuck close, charcoal on canvas ",a woman with long hair and a black and white face,30.046875,27.625,2.421875
/content/images/part-000001/ccf884c1-b568-43cd-9b1a-5ac1440b7731.png,ccf884c1-b568-43cd-9b1a-5ac1440b7731.png,"painted closeup portrait of intense woman, fierce, fantasy, intricate, elegant, extremely detailed by by chuck close, charcoal on canvas ",a drawing of a woman ' s face with blue eyes,30.71875,30.453125,0.265625
/content/images/part-000001/1e75346d-c24f-42a8-9f34-20c6cf4a647a.png,1e75346d-c24f-42a8-9f34-20c6cf4a647a.png,"painted closeup portrait of intense woman, fierce, fantasy, intricate, elegant, extremely detailed by by chuck close, charcoal on canvas ",a woman with long hair and a black and white photo,30.21875,22.515625,7.703125
/content/images/part-000001/9ffed383-38ce-4539-903f-11ab8769cfcb.png,9ffed383-38ce-4539-903f-11ab8769cfcb.png,"a hyperdetailed character design opulent, elderly grandmaster, fumo yoshitoshi, chinese mythology, ren jing jeong, peter mohrbacher, biomehieronymus spang, arunanondchai, murals, ocohopebright, pg 1 4 8, veileducationary, esllection, warrior, dreamcore, hyper detailed digital art, chinese style, vic",a painting of a demon on a throne,33.78125,28.421875,5.359375
/content/images/part-000001/26903a11-b849-4577-bb90-cdedbaca451c.png,26903a11-b849-4577-bb90-cdedbaca451c.png,"portrait lemurian priestess with long neck and hands geometric headdress and mask, winter snow ice, low poly, white cloth mantia, concept art, abstract background, by boris vallejo, deak ferrand, and greg rutkowski and rhads ",a woman with a mask on her face,35.125,26.6875,8.4375
/content/images/part-000001/f43f56f9-1bfb-4a15-8cae-83b949b64545.png,f43f56f9-1bfb-4a15-8cae-83b949b64545.png,"painted closeup portrait of intense woman, fierce, fantasy, intricate, elegant, extremely detailed by by chuck close, charcoal on canvas ",a woman with black paint on her face,27.921875,31.609375,-3.6875
/content/images/part-000001/67cbc070-9933-40d5-9c45-12fa88a07a69.png,67cbc070-9933-40d5-9c45-12fa88a07a69.png,"hyperrealistic portrait of a philippine character in a scenic environment, war, flowers, rain, by beksinski zdzislaw, yoro sean, buchholz, quint, christensen james c., ",a painting of a woman with red flowers,31.96875,31.71875,0.25
/content/images/part-000001/bf7da09f-94cc-425c-b71b-5fae90289fd8.png,bf7da09f-94cc-425c-b71b-5fae90289fd8.png,"painted closeup portrait of intense woman, fierce, fantasy, intricate, elegant, extremely detailed by chuck close, charcoal on canvas ",a drawing of a girl with a creepy face,27.84375,30.234375,-2.390625
/content/images/part-000001/706369d9-c746-4932-877c-456c99fe1f32.png,706369d9-c746-4932-877c-456c99fe1f32.png,a strange man creature trying to put suncream on his own back realistic cinematic 3 5 mm ,a man is helping another man with his shirt,28.359375,24.765625,3.59375
/content/images/part-000001/a31569c2-7bf4-4af7-83f1-e7317b2c6371.png,a31569c2-7bf4-4af7-83f1-e7317b2c6371.png,"painted closeup portrait of intense woman, fierce, elegant, extremely detailed by chuck close, charcoal on canvas ",a drawing of a woman ' s face with a black and white background,31.609375,28.25,3.359375
/content/images/part-000001/52993309-5541-4872-8b23-1d1c6f61ac73.png,52993309-5541-4872-8b23-1d1c6f61ac73.png,"portrait lemurian priestess with long neck and hands geometric headdress and mask, winter snow ice frost blue skin, low poly, white cloth mantia, concept art, abstract background, by boris vallejo, deak ferrand, and greg rutkowski and rhads ",a woman in a white dress with a blue mask,34.09375,28.1875,5.90625
/content/images/part-000001/339c072b-92e9-4c85-99bb-d015a5cefe59.png,339c072b-92e9-4c85-99bb-d015a5cefe59.png,"painted closeup portrait of fierce, elegant woman. extremely detailed by chuck close, charcoal on canvas ",a woman with a very long hair and a very face,27.484375,26.453125,1.03125
/content/images/part-000001/d02f771b-f7f8-49ac-8ba2-3af9da564573.png,d02f771b-f7f8-49ac-8ba2-3af9da564573.png,"a beautiful very detailed illustration of nature urbex building industrial architecture architecture temple unfinished building by bernard tschumi, magic realism at dawn sci - fi morning sun, archdaily, wallpaper, highly detailed, trending on artstation. ",a large building with scatos on the roof,34.09375,22.40625,11.6875
/content/images/part-000001/3e5ddfa2-442d-4723-bf23-81e4fe4f9574.png,3e5ddfa2-442d-4723-bf23-81e4fe4f9574.png,a monster hugging itself realistic sinister 3 5 mm cinematic ,a man with a knife in his hand,22.421875,23.0,-0.578125
/content/images/part-000001/81d607ef-b579-4672-9a6a-58c7d69572e1.png,81d607ef-b579-4672-9a6a-58c7d69572e1.png,"painted closeup portrait of fierce, elegant woman. extremely detailed by chuck close, charcoal on canvas ",a woman with a face painted in black and white,29.40625,30.28125,-0.875
/content/images/part-000001/2be326ce-706d-421c-8e2d-f36c243dba13.png,2be326ce-706d-421c-8e2d-f36c243dba13.png,"a macro shot of an alien flower in a flowering alien landscape with a winding river reflecting the sky, alien flora, cinematic light, symmetrical, in the style of martin johnson heade and h. r. giger and francisco de goya! ",a tree in the middle of a field,23.59375,23.9375,-0.34375
/content/images/part-000001/a8abbe76-d929-4470-8a35-650c64aa30c0.png,a8abbe76-d929-4470-8a35-650c64aa30c0.png,a beautiful painting of chornobyl by nekro and pascal blanche and syd mead and greg rutkowski and sin jong hun and victo ngai and simon stalenhag and chris voy and ansel adams. in style of cg art. ray tracing. cel shading. hyper detailed. realistic. ue 5. maya. octane render. ,a man standing in a tunnel with a gun,30.1875,24.71875,5.46875
/content/images/part-000001/32a4b240-60cf-4f5f-a319-7c21a35c8f52.png,32a4b240-60cf-4f5f-a319-7c21a35c8f52.png,"painted closeup portrait of fierce elder by chuck close, charcoal on canvas ",an old man with glasses and a beard,36.25,29.6875,6.5625
/content/images/part-000001/de3aa3d7-2ba8-4db3-880c-dd0a89c2e5e1.png,de3aa3d7-2ba8-4db3-880c-dd0a89c2e5e1.png,"urbex by philip johnson, studio ghibli at dawn sunset at dusk laser infrared cyberpunk anime at night tokyo darkacademia hyperrealism cgsociety dramatic lighting meadow forest postcyberpunk bladerunner 2 0 4 9 nightsky fisheye lightpaint vice city, archdaily, wallpaper, highly detailed, trending on artstation. ",a man standing in a city with wires,27.578125,29.125,-1.546875
/content/images/part-000001/89adaf6d-237a-44c1-a38c-6b7e10f5624a.png,89adaf6d-237a-44c1-a38c-6b7e10f5624a.png,"symmetry!! a tiny cute chinese spring festival oriental tale mascot tiger - lion toys, magic, intricate, smooth line, light dust, mysterious dark background, warm top light, hd, 8 k, smooth ， sharp high quality artwork in style of greg rutkowski, concept art, blizzard warcraft artwork, bright colors ",a tiger with a light on its head,35.46875,31.203125,4.265625
/content/images/part-000001/e8bc9d68-a665-4c3a-93ac-88fc3e098546.png,e8bc9d68-a665-4c3a-93ac-88fc3e098546.png,"hyperrealistic portrait of a philippine character in a scenic environment, flowers, rain, by beksinski zdzislaw, yoro sean, buchholz quint, christensen james c., ",a man with flowers on his head,32.625,30.828125,1.796875
/content/images/part-000001/079db0dd-24c4-4c6a-bb4e-ffff47f27ef0.png,079db0dd-24c4-4c6a-bb4e-ffff47f27ef0.png,"painted closeup portrait of fierce elder by chuck close, charcoal on canvas ",a black and white drawing of an old man,34.03125,29.828125,4.203125
/content/images/part-000001/8a7b8679-1ad1-4857-bb52-68c808de32a1.png,8a7b8679-1ad1-4857-bb52-68c808de32a1.png,"screenshot, 3 4 3, bungie, by concept artists at weta ",halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo,27.671875,22.1875,5.484375
/content/images/part-000001/781c96b5-58fc-4574-913a-0651a9d16963.png,781c96b5-58fc-4574-913a-0651a9d16963.png,"beautiful garden at twilight by nicholas roerich and jean delville and maxfield parrish, glowing paper lanterns, strong dramatic cinematic lighting, ornate tiled architecture, lost civilizations, smooth, sharp focus, extremely detailed ",a painting of a courtyard with a lot of flowers,39.28125,28.09375,11.1875
/content/images/part-000001/ce3d1e72-a85e-4854-9187-8e26b3384c45.png,ce3d1e72-a85e-4854-9187-8e26b3384c45.png,"painted closeup portrait of fierce sneering elder by chuck close, charcoal on canvas ",a man with a big mouth and a big grin on his face,35.03125,24.890625,10.140625
/content/images/part-000001/9dbadd42-0da4-4a0c-84f8-f9931fe1427b.png,9dbadd42-0da4-4a0c-84f8-f9931fe1427b.png,"! dream a blue - eyed black siamese cat wearing a monocle, by makoto shinkai, greg rutkowski, artstation, high detailed, cgsociety, ",a black cat with blue eyes,33.5625,29.84375,3.71875
/content/images/part-000001/39ffb176-e562-4706-91c0-14fb21b72205.png,39ffb176-e562-4706-91c0-14fb21b72205.png,"symmetry!! a tiny cute chinese spring festival oriental tale mascot tiger - lion toys, magic, intricate, smooth line, light dust, mysterious dark background, warm top light, hd, 8 k, smooth ， sharp high quality artwork in style of greg rutkowski, concept art, blizzard warcraft artwork, bright colors ",a tiger sitting on the ground with a fire in the background,35.375,29.28125,6.09375
/content/images/part-000001/9425c6a9-d66e-48a0-ae42-5fb1ec7817ec.png,9425c6a9-d66e-48a0-ae42-5fb1ec7817ec.png,"film still, 3 4 3 ",a black and white photo of a woman,25.84375,28.421875,-2.578125
/content/images/part-000001/5118b792-d962-4453-88d6-3c214034a4f6.png,5118b792-d962-4453-88d6-3c214034a4f6.png,"a beautiful ultradetailed anime illustration of unfinished building monolith abandoned building nature urbex industrial architecture city architecture by martin johnson heade, at dawn retrowave myst reclaimed by nature tron thermal imaging anime futuristic, archdaily, wallpaper, highly detailed, trending on artstation. ",a futuristic city with a pink sky and buildings,36.40625,32.875,3.53125
/content/images/part-000001/cf27380e-486c-4654-bc40-411c7e889d18.png,cf27380e-486c-4654-bc40-411c7e889d18.png,"beautiful garden at twilight by annie swynnerton and nicholas roerich and jean delville, glowing paper lanterns, strong dramatic cinematic lighting, ornate tiled architecture, lost civilizations, smooth, sharp focus, extremely detailed ",the garden at night by henri rousseaue,36.125,33.6875,2.4375
/content/images/part-000001/90b4b923-ddab-415b-b718-b5c98d5a3fff.png,90b4b923-ddab-415b-b718-b5c98d5a3fff.png,film still by 3 4 3 ,a man holding a camera up to his face,24.703125,27.875,-3.171875
/content/images/part-000001/56c70efe-def7-4d49-8183-7ec6b7c53d60.png,56c70efe-def7-4d49-8183-7ec6b7c53d60.png,adult male elf ; 2 5 years ; sharp effeminate face ; elf ; clean shaven ; long golden hair ; golden horns ; patches of scales ; pointed ears ; in the style of fruits basket ; trending on artstation ; cinematic ; high detail ; digital art ; anime key visual ; ,a cartoon character with a hat and a wand,34.84375,25.21875,9.625
/content/images/part-000001/494f5ec0-69ea-45a2-adf8-7867f736db3a.png,494f5ec0-69ea-45a2-adf8-7867f736db3a.png,"symmetry!! a tiny cute chinese spring festival oriental tale mascot panda - lion toys, magic, intricate, smooth line, light dust, mysterious dark background, warm top light, hd, 8 k, smooth ， sharp high quality artwork in style of greg rutkowski, concept art, blizzard warcraft artwork, bright colors ",a panda bear dressed as a chinese god,39.3125,33.9375,5.375
/content/images/part-000001/0a92c66e-4671-4b1c-a918-e636bb8ad842.png,0a92c66e-4671-4b1c-a918-e636bb8ad842.png,"a blue - eyed black siamese cat wearing a bowtie, by makoto shinkai, greg rutkowski, artstation, high detailed, cgsociety, ",a black cat with blue eyes and a bow tie,34.28125,35.28125,-1.0
/content/images/part-000001/23fbfa63-2823-42ab-b0c0-2f659bd4630b.png,23fbfa63-2823-42ab-b0c0-2f659bd4630b.png,"beautiful garden at twilight by annie swynnerton and nicholas roerich and jean delville, glowing paper lanterns, strong dramatic cinematic lighting, ornate tiled architecture, lost civilizations, smooth, sharp focus, extremely detailed ",a painting of a garden with a lotto and a lotto,34.65625,28.4375,6.21875
/content/images/part-000001/3ecf406f-f16f-4d3e-bee7-a63b40e82382.png,3ecf406f-f16f-4d3e-bee7-a63b40e82382.png,film still by 3 4 3 industries ,halo 2 halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo halo,29.828125,22.34375,7.484375
/content/images/part-000001/be2bcbf2-85ac-4f3c-8172-fb7a60db6238.png,be2bcbf2-85ac-4f3c-8172-fb7a60db6238.png,"marble sculpture of a fractal being, highly realistic, 4 k, studio lighting ",a white sculpture with a curved design,29.546875,29.03125,0.515625
/content/images/part-000001/277e33c1-e61e-4be1-a3dd-0ee39dd997db.png,277e33c1-e61e-4be1-a3dd-0ee39dd997db.png,yoga ,a group of women doing yoga in the park,25.703125,31.359375,-5.65625
/content/images/part-000001/b009337e-bbff-4037-8c28-ea7dbd449951.png,b009337e-bbff-4037-8c28-ea7dbd449951.png,tidal wave of phlegm ,a surfer is riding a wave in the ocean,26.484375,29.90625,-3.421875
/content/images/part-000001/32c8b817-fcde-4027-864c-555152200358.png,32c8b817-fcde-4027-864c-555152200358.png,yoga pose downward dog ,a woman doing a yoga pose on a purple mat,26.71875,32.875,-6.15625
/content/images/part-000001/8d1b9a13-c9f2-47e3-a760-6f39d007b4fe.png,8d1b9a13-c9f2-47e3-a760-6f39d007b4fe.png,"the prince of the sun, key anime visual, digital art, by wlop artgerm kuvshinov ilya, sharp focus, very detailed, 4 k upscaled _ image ",a blury image of a person with a blury background,20.75,26.84375,-6.09375
/content/images/part-000001/c84537df-3277-44a8-971e-da6b9f4daf7d.png,c84537df-3277-44a8-971e-da6b9f4daf7d.png,"iconic movie stills from david lynch's twin peaks, painted by edward hopper, oil on canvas painting, american realism, highly detailed. ",a painting of a man sitting at a table,32.1875,29.796875,2.390625
/content/images/part-000001/ebb1e9e0-900d-4373-881c-5880f3089187.png,ebb1e9e0-900d-4373-881c-5880f3089187.png,"morty, beautiful details, wide angle action shot, photorealistic, high end design, 8 k, octane render, neo tokyo nuclear holocaust background, mist, ornate, lasers, volumetric lighting - h 1 2 0 0 ",cyber city cyber city cyber city cyber city cyber city cyber city cyber city cyber city cyber city cyber city cyber,28.921875,28.59375,0.328125
/content/images/part-000001/7efd3db4-6cce-4bd4-8d6a-665d3bb490fc.png,7efd3db4-6cce-4bd4-8d6a-665d3bb490fc.png,linares model with blue hair demonstrating yoga pose downward dog in japanese gazebo floating on a lake in the moonlight with cherry blossoms ,a woman in a bikini top doing yoga on a pink mat,35.375,32.8125,2.5625
/content/images/part-000001/cb4d8f7f-c454-45f2-a6bf-d9cb71963bde.png,cb4d8f7f-c454-45f2-a6bf-d9cb71963bde.png,linares model with blue hair demonstrating yoga pose downward dog in japanese gazebo floating on a lake in the moonlight with cherry blossoms ,a woman doing yoga in front of a tree,29.765625,32.28125,-2.515625
/content/images/part-000001/53c2784c-7b69-432a-b2d3-4d9d83b4532e.png,53c2784c-7b69-432a-b2d3-4d9d83b4532e.png,the last photo of a dodo alive sepia realistic 3 5 mm cinematic ,a black and white photo of a bird,30.3125,27.734375,2.578125
/content/images/part-000001/27630277-f4db-46b5-851b-b8bdfe197f1a.png,27630277-f4db-46b5-851b-b8bdfe197f1a.png,man in tux with a giant cheeseburger head ,a man in a suit and tie holding a hamburger,33.34375,35.21875,-1.875
/content/images/part-000001/193cd9a2-4e2c-429e-842b-867d4cc1c0db.png,193cd9a2-4e2c-429e-842b-867d4cc1c0db.png,"rick and morty holding a pile of gold coins, beautiful details, wide angle action shot, photorealistic, high end design, 8 k, octane render, neo tokyo nuclear holocaust background, mist, ornate, lasers, volumetric lighting - h 1 2 0 0 ",rick rick rick rick rick rick rick rick rick rick rick rick rick rick rick rick rick rick rick rick rick,33.59375,29.0,4.59375
/content/images/part-000001/cae6e66f-23e0-4463-9474-bddcaaf85c67.png,cae6e66f-23e0-4463-9474-bddcaaf85c67.png,linares model with blue hair demonstrating headstamd yoga pose in japanese gazebo floating on a lake in the moonlight with cherry blossoms ,a woman doing yoga in front of a pond,35.03125,32.09375,2.9375
/content/images/part-000001/0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.png,0a8426c1-93b5-4f84-8d0e-f2e7a83fb6c3.png,man in tux with a giant cheeseburger head by junji ito ,a man in a suit and tie holding a hamburger,39.5625,34.65625,4.90625
/content/images/part-000001/d1d56edc-8a87-4d82-acf8-db2d37e1a14b.png,d1d56edc-8a87-4d82-acf8-db2d37e1a14b.png,"hyperborean priestess with long neck and geometric headdress and mask, low poly, boho style, rich wooden jewerly, concept art, abstract background, by boris vallejo, deak ferrand, and greg rutkowski and rhads ",a woman in a costume with a sword and a sword,36.96875,29.875,7.09375
/content/images/part-000001/2b8fd115-c1d6-411b-99ce-c2abbf7040da.png,2b8fd115-c1d6-411b-99ce-c2abbf7040da.png,"musee des confluences the deconstructivist architectural design, said to resemble a floating crystal cloud of stainless steel and glass, red lightening attacked by aliens ",the cube building in the city of london,31.078125,24.0,7.078125
/content/images/part-000001/a3be9269-1809-4fa0-8897-8e22fe7ddc56.png,a3be9269-1809-4fa0-8897-8e22fe7ddc56.png,man in tux with a giant cheeseburger head highly detailed ink drawing by junji ito ,a cartoon drawing of a man in a suit and tie,43.3125,30.90625,12.40625
/content/images/part-000001/e60cbfe1-bfff-4c71-b01a-50ce6d413354.png,e60cbfe1-bfff-4c71-b01a-50ce6d413354.png,man in tux with a giant cheeseburger!! head highly detailed ink drawing by junji ito ,a cartoon drawing of a man in a suit and tie,37.9375,32.03125,5.90625
/content/images/part-000001/ab135d33-6e5d-4393-8c52-ab01d096f238.png,ab135d33-6e5d-4393-8c52-ab01d096f238.png,a woman setting fire to the dead forest with her footsteps realistic cinematic 3 5 mm ,a man in a black coat stands in the middle of a forest with a fire burning through the trees,33.90625,34.34375,-0.4375
/content/images/part-000001/fa7efcbf-4247-46a6-9f04-3c8d745d8124.png,fa7efcbf-4247-46a6-9f04-3c8d745d8124.png,"a digital painting of rainy pripyat by nekro and pascal blanche and syd mead and greg rutkowski and beeple and victo ngai and simon stalenhag and chris voy. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",a man walking through an alley in the rain,32.59375,30.359375,2.234375
/content/images/part-000001/37859c61-ea6b-4929-bbe5-7f1e4a4f0e77.png,37859c61-ea6b-4929-bbe5-7f1e4a4f0e77.png,"2 d character design, male rock singer, vector art, digital art, portrait, 4 k, 8 k, sharp focus, smooth, illustration, concept art, music artist ","a man with glasses and a beard, with a colorful background",31.9375,28.40625,3.53125
/content/images/part-000001/c214b334-7a43-41c6-aaa9-f3313b534736.png,c214b334-7a43-41c6-aaa9-f3313b534736.png,"a beautiful painting of a lighthouse on the sea by nekro and pascal blanche and syd mead and greg rutkowski and beeple and victo ngai and simon stalenhag and chris voy. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",a lighthouse in the ocean with a boat in the background,33.0,30.640625,2.359375
/content/images/part-000001/d650cde8-7990-4f70-9b21-e27b91f9d42f.png,d650cde8-7990-4f70-9b21-e27b91f9d42f.png,art station octane sustainable modern village in forest ,a city with many houses and trees,26.03125,27.296875,-1.265625
/content/images/part-000001/9d3e4575-e2c5-43d6-ad7c-502109cb8e90.png,9d3e4575-e2c5-43d6-ad7c-502109cb8e90.png,"a beautiful painting of a lighthouse on the sea by nekro and pascal blanche and syd mead and greg rutkowski and simon stalenhag. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",a lighthouse in the ocean with a rainbow colored sky,30.5625,29.109375,1.453125
/content/images/part-000001/15ddd5d7-cd42-468f-a69c-0de084574272.png,15ddd5d7-cd42-468f-a69c-0de084574272.png,"architecture photography of a sustainably built large curvy rammed earth and timber house, covered in plants ",two images of a house in the woods,31.015625,26.0,5.015625
/content/images/part-000001/2f35030e-3eba-43cf-8c3c-3992888b91c0.png,2f35030e-3eba-43cf-8c3c-3992888b91c0.png,ghibli style half cat half kpop idol with blue fur woman wearing a pink dress eating a popsicle. ,a girl in a pink dress holding a lo,36.75,25.78125,10.96875
/content/images/part-000001/3ccbbf7b-668e-4b26-a534-aae15f8565df.png,3ccbbf7b-668e-4b26-a534-aae15f8565df.png,"a beautiful very detailed illustration of patios and deck building unfinished building architecture city nature urbex industrial architecture by peter doig, anime meadow uv light fantasy at fall nature, archdaily, wallpaper, highly detailed, trending on artstation. ",a tree house in the middle of a forest,26.78125,27.640625,-0.859375
/content/images/part-000001/eb7e8fec-a061-4916-87e3-be098a1f48df.png,eb7e8fec-a061-4916-87e3-be098a1f48df.png,a sustainable mixed - use post - modern post - growth walkable solarpunk urban development. ,a city with lots of trees growing on the buildings,28.25,26.859375,1.390625
/content/images/part-000001/952741e4-e8a7-452c-84c0-aab96b3c0d92.png,952741e4-e8a7-452c-84c0-aab96b3c0d92.png,ghibli style half cat half kpop idol with blue fur woman wearing a pink dress eating a popsicle. ,a girl in a dress holding a drink and a cat,33.6875,32.125,1.5625
/content/images/part-000001/ac449f18-2b4b-41b2-98dc-5289daac1033.png,ac449f18-2b4b-41b2-98dc-5289daac1033.png,a realistic architectural visualization of a sustainable mixed - use post - modern post - growth walkable people oriented urban development. ,a rendering of the proposed apartment complex in the city,29.1875,28.71875,0.46875
/content/images/part-000001/cd4cdfa4-cb80-4f1a-a5a5-a7f26214e41a.png,cd4cdfa4-cb80-4f1a-a5a5-a7f26214e41a.png,ghibli style half cat half kpop idol with blue fur woman wearing a pink dress eating a popsicle. ,a girl with blue hair,35.34375,30.34375,5.0
